Sample,90_min_after_cold_stress,90_min_after_oxy_stress
eco_gcs1_t06263,1.64649E-05,0.000227802
eco_gcs1_t07479,8.52495E-05,0.000285261
eco_gcs1_t04144,1.93357E-05,0.000116418
eco_gcs1_t01682,0.002512119,0.001560331
eco_gcs1_t07561,0.000110473,0.000539513
eco_gcs1_t02211,0.002445653,0.001355546
eco_gcs1_t03025,0.000122636,0.003230857
eco_gcs1_t00465,0.000106263,0.000230269
eco_gcs1_t02962,0.008397269,0.001491861
eco_gcs1_t08431,0.003260995,0.00741433
eco_gcs1_t08223,0.00255166,0.001083597
eco_gcs1_t04865,0.00126599,0.000989854
eco_gcs1_t06611,6.66536E-05,0.000198346
eco_gcs1_t07979,2.14389E-05,0.000508903
eco_gcs1_t01186,2.19823E-05,0.000136636
eco_gcs1_t08077,0.005249838,0.004528546
eco_gcs1_t05580,2.10084E-05,0.000133563
eco_gcs1_t08306,7.84772E-06,3.66541E-05
eco_gcs1_t00119,0.000821312,0.000867054
eco_gcs1_t08900,2.42168E-05,0.000195777
eco_gcs1_t03213,4.6172E-05,5.04335E-05
eco_gcs1_t02633,5.17384E-05,0.000180474
eco_gcs1_t11413,0.001769224,0.001994521
eco_gcs1_t01401,4.03261E-05,0.000253851
eco_gcs1_t04866,0.000667271,0.000338823
eco_gcs1_t07333,5.95353E-05,0.000209577
eco_gcs1_t03668,4.32154E-06,0.000106731
eco_gcs1_t01241,6.9103E-06,0.000163538
eco_gcs1_t09602,0.0001014,0.000620077
eco_gcs1_t06656,0.000157313,9.16342E-05
eco_gcs1_t04308,0.000288756,0.000616339
eco_gcs1_t06469,0.000628516,0.000682299
eco_gcs1_t07497,0.000185395,0.000848647
eco_gcs1_t12141,4.21844E-05,0.000464148
eco_gcs1_t00219,0.000218102,0.000297085
eco_gcs1_t10226,0.000222606,0.000495493
eco_gcs1_t02133,0.001167162,0.002370279
eco_gcs1_t06978,0.012101598,0.001504473
eco_gcs1_t07861,0.002418872,0.004217492
eco_gcs1_t06934,4.76742E-05,0.000133981
eco_gcs1_t01019,0.000869374,0.00082161
eco_gcs1_t04436,0.000350405,0.000125715
eco_gcs1_t10808,0.000103286,0.000273026
eco_gcs1_t09030,0.000391905,0.001004412
eco_gcs1_t07750,3.52925E-05,0.000120083
eco_gcs1_t04359,7.5222E-05,0.00028919
eco_gcs1_t00386,0.000257169,0.00063027
eco_gcs1_t00276,0.005396881,0.001548874
eco_gcs1_t05244,0.000167469,0.000127552
eco_gcs1_t00013,6.69803E-05,0.000197403
eco_gcs1_t05223,0.000979152,0.001825223
eco_gcs1_t11948,0.000731091,0.001452442
eco_gcs1_t07494,0.000164777,0.000419308
eco_gcs1_t02701,0.002464855,0.000674498
eco_gcs1_t04169,0.000332169,0.000368823
eco_gcs1_t02217,0.000120252,0.000222472
eco_gcs1_t11647,0.000432359,0.001067803
eco_gcs1_t08962,0.000125378,0.000771816
eco_gcs1_t05532,2.09472E-05,5.62153E-05
eco_gcs1_t03514,0.000121825,9.51969E-05
eco_gcs1_t12271,0.00025932,0.000587785
eco_gcs1_t00804,7.86199E-05,0.000216287
eco_gcs1_t09528,0.000178208,0.000257918
eco_gcs1_t10325,0.000135461,0.000425021
eco_gcs1_t02165,0.000145359,0.000485066
eco_gcs1_t08767,1.36936E-05,0.000104802
eco_gcs1_t01157,0.001029681,0.000439436
eco_gcs1_t05282,3.73512E-06,0.00425342
eco_gcs1_t03779,0.000117789,0.000513901
eco_gcs1_t12227,3.62591E-05,0.000335328
eco_gcs1_t08543,0.000991301,0.000356716
eco_gcs1_t02774,0.013481517,0.011335896
eco_gcs1_t08076,0.004255985,0.006661712
eco_gcs1_t11648,0.000701604,0.002331325
eco_gcs1_t11219,0.000280153,0.000627508
eco_gcs1_t00367,7.27483E-05,5.48864E-05
eco_gcs1_t02405,0.001128414,0.001438262
eco_gcs1_t10878,5.38273E-05,0.000350502
eco_gcs1_t11896,0.002929264,0.002299684
eco_gcs1_t12055,6.01731E-05,0.001160882
eco_gcs1_t01112,0.001758144,0.00125787
eco_gcs1_t07078,9.09259E-05,0.00015357
eco_gcs1_t08839,0.001000561,0.00053274
eco_gcs1_t01305,5.75746E-05,0.000102198
eco_gcs1_t10282,7.88819E-05,0.000444413
eco_gcs1_t08201,7.52288E-05,0.000530525
eco_gcs1_t12076,0.004567762,0.018032453
eco_gcs1_t03519,0.000360749,0.000260956
eco_gcs1_t09231,6.02748E-05,0.001035808
eco_gcs1_t00673,1.65574E-05,0.000122961
eco_gcs1_t11135,8.54478E-05,0.000604892
eco_gcs1_t04608,9.97964E-05,0.000360801
eco_gcs1_t02666,2.81547E-05,0.000155661
eco_gcs1_t02939,1.27819E-05,7.90969E-05
eco_gcs1_t02568,0.000174612,0.000449616
eco_gcs1_t08157,0.002213773,0.004157443
eco_gcs1_t03521,6.85129E-05,0.000278866
eco_gcs1_t01729,2.19867E-05,6.67259E-06
eco_gcs1_t07254,5.53199E-05,8.79238E-05
eco_gcs1_t07621,3.89981E-06,7.19725E-06
eco_gcs1_t10742,2.35217E-05,0.000494661
eco_gcs1_t02638,0.000142013,0.000247957
eco_gcs1_t08875,0.000123739,0.000264352
eco_gcs1_t11004,0.000851196,0.000889078
eco_gcs1_t04974,0.001667923,0.001184141
eco_gcs1_t04623,2.09454E-05,6.52027E-05
eco_gcs1_t12408,0.000267075,0.000970645
eco_gcs1_t06970,0.001686922,0.000918188
eco_gcs1_t05568,0.000242252,0.000611742
eco_gcs1_t10597,0.000494061,0.000568274
eco_gcs1_t12387,0.000217475,0.001057924
eco_gcs1_t04182,9.36259E-05,0.000231616
eco_gcs1_t04627,3.72766E-06,1.15162E-05
eco_gcs1_t04889,0.002152317,0.004424098
eco_gcs1_t04470,5.3377E-05,0.000100491
eco_gcs1_t02898,6.82777E-06,3.71049E-05
eco_gcs1_t11000,0.000291328,0.000576312
eco_gcs1_t08819,0.016919848,0.024916933
eco_gcs1_t12489,0.000565635,0.001312455
eco_gcs1_t09185,7.1645E-05,0.000454851
eco_gcs1_t08575,0.000717982,0.000513819
eco_gcs1_t11602,0.003168276,0.002654922
eco_gcs1_t11857,0.002984574,0.0025372
eco_gcs1_t05698,0.003149061,0.001793516
eco_gcs1_t05765,0.000123717,0.000193703
eco_gcs1_t00997,0.000122992,0.000730729
eco_gcs1_t00650,9.54221E-05,0.000214099
eco_gcs1_t07670,8.81469E-06,2.54608E-05
eco_gcs1_t01691,0.000498161,0.000861317
eco_gcs1_t11592,2.12745E-05,0.00025394
eco_gcs1_t06114,0.000721231,0.001136879
eco_gcs1_t10532,0.000262542,0.001277082
eco_gcs1_t10660,8.8748E-05,0.000568358
eco_gcs1_t04769,2.64236E-05,0.000147828
eco_gcs1_t06935,0.000202662,0.007008887
eco_gcs1_t07690,0.000576094,0.000760452
eco_gcs1_t02721,0.000119867,0.000275397
eco_gcs1_t07405,0.016226326,0.00537954
eco_gcs1_t06569,5.29803E-05,0.000232304
eco_gcs1_t00099,4.59805E-05,0.00023655
eco_gcs1_t07598,4.62795E-06,7.52094E-06
eco_gcs1_t04134,0.001424338,0.00029936
eco_gcs1_t09480,5.03109E-06,8.5914E-05
eco_gcs1_t00244,0.060423171,0.009689727
eco_gcs1_t09474,3.03525E-05,0.000113685
eco_gcs1_t07811,3.01889E-05,0.000204854
eco_gcs1_t01306,4.95548E-06,9.14262E-06
eco_gcs1_t12021,1.02846E-05,0.000226692
eco_gcs1_t12448,0.004214137,0.002421211
eco_gcs1_t05822,0.000294744,0.000256649
eco_gcs1_t10333,4.002E-05,0.000913469
eco_gcs1_t02506,9.26459E-05,0.000245201
eco_gcs1_t01455,0.000539711,0.000190445
eco_gcs1_t04056,9.12398E-05,0.000171577
eco_gcs1_t06269,0.000735084,0.001204666
eco_gcs1_t11427,0.000179754,0.000542793
eco_gcs1_t12428,0.000276052,0.000764973
eco_gcs1_t12276,2.61821E-05,3.56796E-05
eco_gcs1_t11895,0.003348592,0.002883602
eco_gcs1_t07204,0.000232518,0.000746158
eco_gcs1_t10113,0.000315075,0.001235869
eco_gcs1_t06741,0.00183531,0.001528894
eco_gcs1_t05363,0.001240751,0.003502045
eco_gcs1_t01167,0.064234324,0.011386529
eco_gcs1_t08217,0.000317134,0.000551436
eco_gcs1_t05232,0.00477441,0.001417133
eco_gcs1_t08828,0.002403951,0.001276084
eco_gcs1_t00733,0.000117309,0.000527184
eco_gcs1_t08657,3.51844E-05,6.07325E-05
eco_gcs1_t11290,0.0012961,0.000710583
eco_gcs1_t07601,1.42387E-05,3.58966E-05
eco_gcs1_t02085,8.78093E-05,0.00055391
eco_gcs1_t08571,9.41925E-05,0.000387391
eco_gcs1_t01076,0.000131,0.000133756
eco_gcs1_t09939,0.001158077,0.001237475
eco_gcs1_t10485,0.000113438,0.000138784
eco_gcs1_t09392,6.23757E-05,0.000247988
eco_gcs1_t04939,0.000134412,0.000118367
eco_gcs1_t11358,4.4467E-05,0.000210729
eco_gcs1_t07551,0.000183414,0.000339017
eco_gcs1_t02027,7.57738E-05,0.000162894
eco_gcs1_t00886,0.000114247,0.0004399
eco_gcs1_t00409,0.177375578,0.21663836
eco_gcs1_t06777,0.005708906,0.01039965
eco_gcs1_t11571,0.00457019,0.00222641
eco_gcs1_t10624,7.79815E-06,0.000144864
eco_gcs1_t04375,0.003524383,0.003616047
eco_gcs1_t07416,0.000389318,0.001169228
eco_gcs1_t12419,0.245076677,0.28449116
eco_gcs1_t10292,3.20834E-05,0.000252885
eco_gcs1_t03882,0.000334993,0.000289301
eco_gcs1_t01339,1.36263E-05,2.12916E-05
eco_gcs1_t03538,6.12128E-05,0.000465193
eco_gcs1_t08637,7.75492E-06,8.25135E-05
eco_gcs1_t00396,0.000302238,0.000209339
eco_gcs1_t07294,0.002899605,0.002006084
eco_gcs1_t05841,1.63999E-05,9.30305E-05
eco_gcs1_t12483,7.17701E-05,1.60992E-05
eco_gcs1_t12290,3.18719E-05,8.37755E-05
eco_gcs1_t12261,0.002458831,0.002944183
eco_gcs1_t08903,1.60605E-05,0.000311408
eco_gcs1_t09463,0.005320562,0.010317627
eco_gcs1_t06419,2.51803E-05,0.000169907
eco_gcs1_t01716,2.51128E-05,0.000197959
eco_gcs1_t02067,0.000542467,0.000644866
eco_gcs1_t08717,0.303773519,0.230233301
eco_gcs1_t12376,1,0.981925185
eco_gcs1_t08977,4.96472E-05,0.000569748
eco_gcs1_t11860,3.64823E-05,0.000225249
eco_gcs1_t10246,1.26907E-05,0.000284005
eco_gcs1_t08313,1.56618E-05,0.000183368
eco_gcs1_t07243,0.000174616,0.000509863
eco_gcs1_t07581,9.0152E-05,0.000168896
eco_gcs1_t10618,0.003384793,0.004149453
eco_gcs1_t12152,4.52829E-05,0.000616343
eco_gcs1_t06664,0.000265497,0.00045812
eco_gcs1_t06898,0.000334774,0.000201385
eco_gcs1_t06365,4.24822E-06,0.000114339
eco_gcs1_t05810,0.000411553,0.000852879
eco_gcs1_t03129,0.003832467,0.006251052
eco_gcs1_t05025,7.71669E-06,8.61415E-05
eco_gcs1_t07709,3.86346E-05,0.000180727
eco_gcs1_t08723,0.140175659,0.075718198
eco_gcs1_t09291,2.88741E-05,8.3236E-05
eco_gcs1_t10253,1.66974E-05,0.000306091
eco_gcs1_t11418,6.39484E-05,0.000308555
eco_gcs1_t00344,0.000934038,0.001237354
eco_gcs1_t11620,0.000295122,0.000866866
eco_gcs1_t11997,0.026459971,0.010669756
eco_gcs1_t08449,0.023616809,0.007794419
eco_gcs1_t12200,4.62303E-05,0.000711408
eco_gcs1_t03428,3.84199E-05,0.000189296
eco_gcs1_t02787,0.000529397,0.000388641
eco_gcs1_t05719,1.22451E-05,0.000111472
eco_gcs1_t08885,2.24222E-05,0.0004389
eco_gcs1_t09498,0.000686523,0.000620788
eco_gcs1_t09008,0.000313027,0.001101781
eco_gcs1_t08137,0.000502122,0.001626049
eco_gcs1_t01875,0.003225902,0.002222842
eco_gcs1_t12442,5.17019E-05,0.000523819
eco_gcs1_t12190,0.000934485,0.000592798
eco_gcs1_t00281,0.00038387,0.00260677
eco_gcs1_t06916,0.001522261,0.000601229
eco_gcs1_t09115,3.92848E-05,8.92357E-06
eco_gcs1_t05857,0.000160742,0.00032266
eco_gcs1_t04005,1.98524E-05,9.83972E-05
eco_gcs1_t05037,0.000219702,0.000327592
eco_gcs1_t05352,0.002150267,0.001857052
eco_gcs1_t05866,0.000132866,0.000417384
eco_gcs1_t01067,3.05203E-05,0.000191972
eco_gcs1_t03634,0.001614909,0.000533732
eco_gcs1_t10716,2.19434E-05,0.000662485
eco_gcs1_t09184,0.036061409,0.057674951
eco_gcs1_t00844,3.94577E-05,0.000462891
eco_gcs1_t08597,0.00127137,0.00196233
eco_gcs1_t11675,0.000125547,0.000300472
eco_gcs1_t11944,6.04404E-05,0.000439201
eco_gcs1_t05697,5.76132E-05,3.46106E-05
eco_gcs1_t00826,1.88181E-05,0.000326781
eco_gcs1_t06018,0.003264035,0.001285561
eco_gcs1_t11163,8.11036E-05,0.000339909
eco_gcs1_t08148,2.31205E-05,0.000202874
eco_gcs1_t06039,0.000343176,0.000609078
eco_gcs1_t02464,0.000141059,0.0003231
eco_gcs1_t09504,0.001372507,0.001496524
eco_gcs1_t01005,0.006037507,0.008987376
eco_gcs1_t08230,0.03484783,0.031801199
eco_gcs1_t08328,5.58268E-06,0.000102878
eco_gcs1_t07022,0.000495324,0.005745988
eco_gcs1_t10145,0.00044599,0.001027867
eco_gcs1_t12163,0.000109089,0.000824937
eco_gcs1_t11267,6.3862E-05,0.000527331
eco_gcs1_t01486,3.82407E-06,7.13607E-06
eco_gcs1_t00944,0.000285291,0.001134387
eco_gcs1_t06439,2.53402E-05,0.000171661
eco_gcs1_t00951,0.064260031,0.080775543
eco_gcs1_t02483,6.18508E-05,0.000150203
eco_gcs1_t11520,0.000206084,0.001013072
eco_gcs1_t07366,2.04133E-05,0.000182013
eco_gcs1_t09584,0.000601828,0.000518866
eco_gcs1_t05837,5.87849E-06,2.38952E-05
eco_gcs1_t09097,5.87371E-05,0.000267625
eco_gcs1_t01699,6.37724E-06,7.84397E-05
eco_gcs1_t04912,0.000145877,0.000226399
eco_gcs1_t03448,8.62552E-05,9.36469E-05
eco_gcs1_t08144,0.000282704,0.000646499
eco_gcs1_t04103,0.001805956,0.000437895
eco_gcs1_t08359,1.91721E-05,0.00031914
eco_gcs1_t03580,0.000110185,0.000433464
eco_gcs1_t11504,0.002431059,0.003333335
eco_gcs1_t10549,0.000204893,0.00037892
eco_gcs1_t12399,1.95427E-05,0.000376952
eco_gcs1_t01586,0.000186197,0.00028243
eco_gcs1_t03783,5.90542E-05,0.000314429
eco_gcs1_t07469,5.12331E-05,0.000436152
eco_gcs1_t11911,9.20928E-05,0.000685759
eco_gcs1_t09413,4.77807E-05,0.000342804
eco_gcs1_t02873,0.001008927,0.000350174
eco_gcs1_t07781,0.001232137,0.007429393
eco_gcs1_t11747,9.69626E-05,0.000337758
eco_gcs1_t00558,0.000685913,0.003819003
eco_gcs1_t09376,1.12717E-05,0.00021176
eco_gcs1_t06279,1.95676E-05,0.000133087
eco_gcs1_t03276,0.006513192,0.002138351
eco_gcs1_t06821,2.87182E-05,0.000118227
eco_gcs1_t08692,0.001029273,0.000824266
eco_gcs1_t07141,2.60117E-05,0.000430624
eco_gcs1_t02973,0.001522043,0.000500844
eco_gcs1_t01693,3.98976E-05,0.000181628
eco_gcs1_t08483,0.001943592,0.00415132
eco_gcs1_t07392,4.60422E-05,0.000186042
eco_gcs1_t08667,0.000359608,0.000183453
eco_gcs1_t10870,6.6809E-05,0.000414115
eco_gcs1_t03119,3.77192E-05,0.000368677
eco_gcs1_t09362,3.5801E-05,0.000513749
eco_gcs1_t09610,0.000823201,0.002728468
eco_gcs1_t08464,0.00600431,0.001113089
eco_gcs1_t01178,0.000910604,0.000230262
eco_gcs1_t04774,0.014090257,0.004231617
eco_gcs1_t05873,0.003871733,0.001092746
eco_gcs1_t08305,0.018265772,0.01315885
eco_gcs1_t03576,1.05568E-05,7.1093E-05
eco_gcs1_t08237,0.000580075,0.001394369
eco_gcs1_t03760,9.04364E-05,0.000133585
eco_gcs1_t02270,3.19236E-05,1.86569E-05
eco_gcs1_t04163,0.0005108,0.000856721
eco_gcs1_t09238,1.83255E-05,0.000346735
eco_gcs1_t07482,0.000328339,0.000586767
eco_gcs1_t11862,0.000153521,0.000395501
eco_gcs1_t09058,8.94433E-06,2.48011E-05
eco_gcs1_t00054,0.001318039,0.001435184
eco_gcs1_t10304,0.000182986,0.000786539
eco_gcs1_t09520,0.000135646,0.000691006
eco_gcs1_t11713,4.39409E-05,0.000680906
eco_gcs1_t12013,0.015472257,0.013239171
eco_gcs1_t03237,0.000161684,0.000297997
eco_gcs1_t02780,0.000818815,0.000923757
eco_gcs1_t03828,2.52217E-05,1.96653E-05
eco_gcs1_t09220,2.09573E-05,0.000193543
eco_gcs1_t09315,0.003754265,0.002072007
eco_gcs1_t04828,0.002368717,0.002611638
eco_gcs1_t08904,4.13707E-05,0.000227838
eco_gcs1_t01622,0.000206792,0.000629472
eco_gcs1_t06348,9.74546E-06,2.60952E-05
eco_gcs1_t10656,0.000278314,4.33264E-05
eco_gcs1_t11131,8.70371E-05,0.000456323
eco_gcs1_t01955,0.000257393,0.000427711
eco_gcs1_t11539,0.011882591,0.00826559
eco_gcs1_t08733,0.167217056,0.102040457
eco_gcs1_t09904,0.000127801,0.000602582
eco_gcs1_t12186,0.00024599,0.001223204
eco_gcs1_t11288,0.000235947,0.000219125
eco_gcs1_t12470,0.004323522,0.006887482
eco_gcs1_t03321,0.002270766,0.008971309
eco_gcs1_t04078,4.09612E-06,1.59803E-05
eco_gcs1_t03239,0.003962551,0.004613172
eco_gcs1_t06674,0.000657512,0.003196196
eco_gcs1_t02000,0.000294884,0.001508167
eco_gcs1_t03356,5.30722E-05,0.000219716
eco_gcs1_t04373,0.000563129,0.000460602
eco_gcs1_t05747,5.20794E-05,0.000274681
eco_gcs1_t02154,5.85406E-05,0.000184136
eco_gcs1_t05221,0.000413233,0.000475076
eco_gcs1_t02731,0.001069374,0.00089407
eco_gcs1_t10540,0.000447293,0.000268945
eco_gcs1_t10615,0.000166603,0.000318947
eco_gcs1_t11927,0.000280356,0.001256486
eco_gcs1_t08065,2.31876E-05,0.000369872
eco_gcs1_t02212,0.000126627,0.000293177
eco_gcs1_t08154,3.71496E-05,0.000129783
eco_gcs1_t11442,3.54493E-05,0.000299923
eco_gcs1_t04516,2.58727E-05,0.000103785
eco_gcs1_t01028,0.005003087,0.002455287
eco_gcs1_t12189,7.40784E-05,0.000524254
eco_gcs1_t02471,1.07098E-05,9.11772E-05
eco_gcs1_t11121,1.75433E-05,3.144E-05
eco_gcs1_t04254,7.16699E-06,0.000149147
eco_gcs1_t08355,0.001021316,0.001689089
eco_gcs1_t08420,0.000454085,0.000960143
eco_gcs1_t00657,2.1844E-05,8.67384E-05
eco_gcs1_t07649,0.002945677,0.001141381
eco_gcs1_t04404,5.48015E-05,0.000107808
eco_gcs1_t11873,0.000348197,0.001189593
eco_gcs1_t04167,8.50652E-05,5.63277E-05
eco_gcs1_t11769,0.003552459,0.006480083
eco_gcs1_t01785,2.37264E-05,0.000128846
eco_gcs1_t11721,1.95823E-05,0.000339939
eco_gcs1_t09041,0.004485876,0.004618702
eco_gcs1_t06085,7.97919E-05,0.001381348
eco_gcs1_t00266,0.002185204,0.002666369
eco_gcs1_t06486,9.10388E-05,0.000420628
eco_gcs1_t00828,3.94114E-05,0.000154067
eco_gcs1_t12454,0.00031544,0.000533686
eco_gcs1_t10844,0.000204834,0.000590377
eco_gcs1_t09248,2.39496E-05,0.000279061
eco_gcs1_t12169,0.000508479,0.001184658
eco_gcs1_t09812,8.0267E-06,0.000101316
eco_gcs1_t08208,0.000363167,0.00042612
eco_gcs1_t11493,0.000345961,0.000720974
eco_gcs1_t09423,2.04864E-05,7.62756E-05
eco_gcs1_t09851,0.001210499,0.005315493
eco_gcs1_t06059,7.00822E-06,0.000181606
eco_gcs1_t09988,0.000214842,0.000281743
eco_gcs1_t04072,0.000315084,0.00074844
eco_gcs1_t03251,0.000265717,0.000584295
eco_gcs1_t10483,0.000111582,7.27124E-05
eco_gcs1_t07610,3.83934E-06,1.1166E-05
eco_gcs1_t09751,1.07803E-05,0.000248582
eco_gcs1_t03179,0.010879251,0.015396664
eco_gcs1_t00218,6.19708E-05,0.000322322
eco_gcs1_t11047,6.62508E-05,0.000365015
eco_gcs1_t08200,0.000552602,0.000854458
eco_gcs1_t06043,2.27296E-05,5.69698E-05
eco_gcs1_t00186,0.001246701,0.002028925
eco_gcs1_t09604,0.002428729,0.002137863
eco_gcs1_t12275,0.000803343,0.001214268
eco_gcs1_t06165,0.000558455,0.003526661
eco_gcs1_t11659,1.90461E-05,0.000164195
eco_gcs1_t10736,0.024555767,0.003865522
eco_gcs1_t11940,0.000109882,0.0006288
eco_gcs1_t01058,4.88061E-05,2.49271E-05
eco_gcs1_t06129,1.5616E-05,1.29097E-05
eco_gcs1_t02077,6.35049E-05,0.000416149
eco_gcs1_t01393,0.002659923,0.002296485
eco_gcs1_t03138,1.47553E-05,0.000104141
eco_gcs1_t10961,6.31322E-05,0.000173811
eco_gcs1_t09336,0.00093625,0.001085601
eco_gcs1_t07857,0.000308123,0.000704352
eco_gcs1_t07159,4.7259E-05,0.000201095
eco_gcs1_t01953,1.38281E-05,0.000120296
eco_gcs1_t12207,0.00338543,0.00195188
eco_gcs1_t05634,0.000127138,0.00095261
eco_gcs1_t02555,0.000429082,0.001071881
eco_gcs1_t07316,0.000165331,0.00022428
eco_gcs1_t04847,1.36676E-05,0.000150485
eco_gcs1_t00370,0.000840218,0.001004953
eco_gcs1_t00739,2.22775E-05,0.000483404
eco_gcs1_t01026,0.002670655,0.001522194
eco_gcs1_t01887,0.007479177,0.00071178
eco_gcs1_t07259,0.000423364,0.000735758
eco_gcs1_t05655,1.73255E-05,0.000138554
eco_gcs1_t08179,1.2775E-05,0.000298883
eco_gcs1_t07775,0.000584474,0.000425438
eco_gcs1_t11155,0.000282511,0.000705358
eco_gcs1_t05902,0.000285231,0.000519665
eco_gcs1_t00872,4.75256E-06,7.94708E-06
eco_gcs1_t09290,0.000123021,0.000433087
eco_gcs1_t06194,0.000663618,0.000749727
eco_gcs1_t04587,2.55928E-05,0.000106994
eco_gcs1_t12083,0.002493749,0.002163247
eco_gcs1_t11979,4.09455E-05,0.000250071
eco_gcs1_t09119,4.87877E-06,8.80424E-06
eco_gcs1_t05916,9.57085E-05,0.000301809
eco_gcs1_t10547,7.50974E-05,0.000458364
eco_gcs1_t08001,3.94726E-05,0.000415587
eco_gcs1_t05449,0.034959412,0.056468656
eco_gcs1_t07788,0.012935898,0.002581576
eco_gcs1_t05173,0.001674045,0.001244057
eco_gcs1_t02476,2.22734E-05,0.000318988
eco_gcs1_t08616,9.04247E-05,0.000200012
eco_gcs1_t07443,0.000538883,0.000563543
eco_gcs1_t04453,0.000295255,0.000296566
eco_gcs1_t08567,6.22389E-05,0.000106464
eco_gcs1_t02399,0.001306714,0.001139756
eco_gcs1_t06660,0.000146196,0.000142132
eco_gcs1_t00518,0.000733254,0.000359283
eco_gcs1_t10347,1.47848E-05,2.89895E-05
eco_gcs1_t09263,4.63311E-05,0.000289787
eco_gcs1_t03116,0.000758326,0.000103437
eco_gcs1_t02331,0.018351214,0.006130507
eco_gcs1_t00055,0.016843787,0.019132776
eco_gcs1_t10581,8.13801E-05,0.000745424
eco_gcs1_t10229,0.000781461,0.000724406
eco_gcs1_t02127,0.000213582,0.000443957
eco_gcs1_t02891,0.253541256,0.159250178
eco_gcs1_t12460,0.000210603,0.000241218
eco_gcs1_t02001,0.000172239,0.000340002
eco_gcs1_t05014,0.000158893,0.000886526
eco_gcs1_t06055,3.55878E-05,0.00032362
eco_gcs1_t02455,7.89645E-05,0.000235974
eco_gcs1_t00955,0.003871256,0.013569575
eco_gcs1_t09917,5.45735E-05,9.39513E-05
eco_gcs1_t02613,0.000342931,0.001049154
eco_gcs1_t02312,0.000485262,0.00073856
eco_gcs1_t08719,0.112189086,0.099104232
eco_gcs1_t03124,7.95173E-05,9.56592E-05
eco_gcs1_t01795,5.50183E-06,2.15139E-05
eco_gcs1_t05426,0.006034188,0.001208888
eco_gcs1_t10076,0.000582744,0.000408335
eco_gcs1_t05850,6.97674E-06,7.27433E-05
eco_gcs1_t02101,0.002591908,0.005205224
eco_gcs1_t11531,7.68367E-05,0.000883771
eco_gcs1_t08114,2.68857E-05,0.000117786
eco_gcs1_t12311,6.93728E-06,1.60217E-05
eco_gcs1_t07605,3.85091E-06,7.49011E-06
eco_gcs1_t01936,0.000601628,0.00086384
eco_gcs1_t00592,0.000239002,0.000141785
eco_gcs1_t08357,0.000639814,0.002323903
eco_gcs1_t03361,0.000342687,0.000793687
eco_gcs1_t06174,0.000815443,0.001693715
eco_gcs1_t01810,0.041977564,0.061301557
eco_gcs1_t08811,0.075969102,0.124850548
eco_gcs1_t09285,2.44475E-05,0.000227409
eco_gcs1_t12523,0.000114619,2.34445E-05
eco_gcs1_t01198,2.25607E-05,0.000106299
eco_gcs1_t11251,1.13963E-05,0.000221884
eco_gcs1_t07310,7.89065E-05,0.004646045
eco_gcs1_t05418,0.000459673,0.000395499
eco_gcs1_t07974,9.68712E-06,9.29914E-05
eco_gcs1_t11854,0.000677373,0.000500505
eco_gcs1_t10803,2.66297E-05,0.000130679
eco_gcs1_t01524,0.000184319,0.000342931
eco_gcs1_t01437,8.39624E-06,1.1179E-05
eco_gcs1_t09421,7.41934E-06,0.000161926
eco_gcs1_t08736,0.012814782,0.009021136
eco_gcs1_t08392,0.006356899,0.007101204
eco_gcs1_t04570,0.000327582,0.000483084
eco_gcs1_t03920,8.62763E-05,0.000579124
eco_gcs1_t07252,0.000147898,0.000409359
eco_gcs1_t01259,9.73338E-05,0.000143095
eco_gcs1_t01371,2.19026E-05,0.000405513
eco_gcs1_t03782,9.40181E-06,7.7229E-05
eco_gcs1_t09766,0.002184956,0.001558141
eco_gcs1_t08066,1.40605E-05,0.000118638
eco_gcs1_t01722,0.000887883,0.001001956
eco_gcs1_t06157,0.000472314,0.001614658
eco_gcs1_t00248,0.028998203,0.015547347
eco_gcs1_t07260,4.96125E-05,0.00026554
eco_gcs1_t11871,0.000913664,0.002206808
eco_gcs1_t12467,0.000224297,0.00063428
eco_gcs1_t07761,0.003794262,0.002192456
eco_gcs1_t11429,0.000180038,0.000522852
eco_gcs1_t04494,0.000267715,0.000354564
eco_gcs1_t06776,0.004413903,0.002725007
eco_gcs1_t10028,0.000758981,0.000904685
eco_gcs1_t10466,0.000582969,0.000438887
eco_gcs1_t00712,1.14857E-05,0.000190481
eco_gcs1_t11168,3.9496E-06,1.28347E-05
eco_gcs1_t11687,3.40543E-05,0.001595648
eco_gcs1_t02310,3.5015E-05,9.44779E-05
eco_gcs1_t11112,0.000564878,0.001296795
eco_gcs1_t00302,0.000248009,0.001261164
eco_gcs1_t07453,7.37146E-05,0.000357563
eco_gcs1_t00009,0.000635241,0.008177748
eco_gcs1_t12185,0.000204071,0.000685971
eco_gcs1_t07251,8.18462E-05,8.6192E-05
eco_gcs1_t01505,2.9737E-05,0.000253718
eco_gcs1_t07572,8.82396E-05,0.000168925
eco_gcs1_t10025,7.20167E-05,0.000234113
eco_gcs1_t07817,3.51361E-05,0.000149317
eco_gcs1_t03849,0.000199575,0.000727635
eco_gcs1_t03195,0.0010676,0.002882651
eco_gcs1_t07279,2.76201E-05,0.000118104
eco_gcs1_t06583,0.000307967,0.000552867
eco_gcs1_t05934,5.51051E-05,0.000185593
eco_gcs1_t02817,0.003513296,0.001387206
eco_gcs1_t03297,0.011188791,0.002505826
